Number_of_topics,Beta,c_v,u_mass,c_uci,c_npmi
3,0.07,0.573504267,-2.337443251,-1.458954915,0.002487714
3,0.06,0.573504267,-2.34065516,-1.458954915,0.002487714
25,0.04,0.513346465,-2.483719847,-1.754531587,0.002394418
43,0.05,0.536547875,-2.350248749,-1.636752612,0.00230089
25,0.03,0.51145702,-2.464675466,-1.736187907,0.002261957
3,0.1,0.565444292,-2.518654161,-1.519212536,0.002214924
17,0.1,0.525709892,-3.321888918,-1.915770446,0.002006035
40,0.04,0.514493584,-2.304851663,-1.600522096,0.001949162
14,0.6,0.523633536,-3.172211736,-1.826800168,0.001940329
33,0.06,0.50726414,-2.323754337,-1.612714059,0.001892801
3,0.02,0.572646627,-2.350115826,-1.496415189,0.001844809
3,0.02,0.572646627,-2.350115826,-1.496415189,0.001844809
3,0.005,0.572646627,-2.351374853,-1.496415189,0.001844809
3,0.005,0.572646627,-2.351374853,-1.496415189,0.001844809
3,0.04,0.572646627,-2.352565265,-1.496415189,0.001844809
3,0.04,0.572646627,-2.352565265,-1.496415189,0.001844809
3,0.01,0.572646627,-2.358971906,-1.496415189,0.001844809
3,0.01,0.572646627,-2.358971906,-1.496415189,0.001844809
38,0.02,0.513439467,-2.21775225,-1.556345454,0.001761097
18,0.08,0.531499243,-2.87813966,-1.831470382,0.001669112
14,1,0.555100956,-3.264506211,-2.092440653,0.001565926
44,0.005,0.512747004,-2.319425595,-1.623063198,0.001240258
31,0.07,0.508267876,-2.687322875,-1.822578192,0.001190945
22,0.06,0.516720386,-2.952975521,-1.946960534,0.001138561
35,0.06,0.535038544,-2.525766863,-1.756284619,0.001023326
35,0.001,0.522270757,-2.481764649,-1.735439209,0.000910101
48,0.03,0.52230901,-2.392007928,-1.641507143,0.000838792
46,0.01,0.518499411,-2.349337852,-1.715237811,0.000788333
38,0.04,0.513049379,-2.241035099,-1.62162761,0.000680242
41,0.04,0.507598965,-2.301449171,-1.621137697,0.000661792
45,0.001,0.509806174,-2.249139494,-1.630641044,0.000660545
3,0.03,0.571181353,-2.356170669,-1.501643081,0.000549323
3,0.03,0.571181353,-2.356170669,-1.501643081,0.000549323
35,0.01,0.521914024,-2.397291016,-1.729673855,0.000428379
35,0.01,0.521914024,-2.397291016,-1.729673855,0.000428379
25,0.07,0.524206268,-2.590382811,-1.889579621,0.000136716
36,0.02,0.534130733,-2.684431939,-1.761810129,0.000106468
14,0.3,0.532419991,-3.046051157,-1.680766963,4.96E-05
52,0.005,0.516367268,-2.366556961,-1.632312376,-6.22E-05
38,0.005,0.509542838,-2.288483217,-1.607347486,-6.40E-05
24,0.03,0.514294825,-2.632329252,-1.917461812,-0.000249021
17,0.4,0.530584319,-3.397798221,-2.000919475,-0.000341487
16,0.7,0.540397086,-3.458128234,-1.973760279,-0.00048685
39,0.05,0.523335545,-2.435436505,-1.819283674,-0.000514304
21,0.05,0.50634691,-2.668781654,-1.870751322,-0.000561047
21,0.06,0.506039716,-2.572719838,-1.843770588,-0.000608814
38,0.06,0.510830663,-2.265843425,-1.646685955,-0.000758242
33,0.05,0.505710457,-2.375636396,-1.69051769,-0.00078348
48,0.05,0.523647033,-2.541827778,-1.710586594,-0.00080396
38,0.05,0.508067134,-2.20152894,-1.631155892,-0.000822807
14,0.4,0.532138134,-3.288651172,-1.783027161,-0.000887073
27,0.03,0.512456995,-2.548541154,-1.955822419,-0.000899563
19,0.07,0.496206384,-2.581385543,-1.79598637,-0.000903253
45,0.01,0.501353816,-2.28020626,-1.651738506,-0.0009166
45,0.01,0.501353816,-2.28020626,-1.651738506,-0.0009166
24,0.005,0.510712775,-2.666001489,-1.942569423,-0.000941408
16,0.9,0.535794906,-3.581140254,-2.12400064,-0.001034792
21,0.07,0.510700154,-2.769221712,-1.927558384,-0.001040034
44,0.01,0.509533155,-2.343644814,-1.660650602,-0.00105398
13,0.7,0.551087082,-3.615811914,-2.113413554,-0.001123681
46,0.03,0.52010397,-2.376551797,-1.76545802,-0.001138053
39,0.06,0.522988155,-2.382973543,-1.874921485,-0.00122812
40,0.05,0.510975687,-2.338363517,-1.671481023,-0.001268968
40,0.05,0.510975687,-2.338363517,-1.671481023,-0.001268968
17,0.3,0.51957527,-3.287477496,-1.989563738,-0.001302807
27,0.04,0.515233026,-2.559118013,-1.965662978,-0.001387147
23,0.05,0.49908783,-2.857675394,-1.945055128,-0.001458123
22,0.07,0.517732218,-3.150753015,-2.036460384,-0.001505041
43,0.07,0.534152192,-2.719079855,-1.854595453,-0.001545099
14,0.8,0.524752038,-3.227606511,-2.026909557,-0.001634386
47,0.005,0.506655812,-2.222686644,-1.585831526,-0.002047497
18,0.1,0.523058523,-3.149464407,-1.976428912,-0.002113352
24,0.02,0.510566541,-2.656167942,-1.970770167,-0.002117877
18,0.09,0.525511077,-3.140309421,-1.932256392,-0.002152201
45,0.05,0.513515692,-2.364671377,-1.778112721,-0.002222244
45,0.05,0.513515692,-2.364671377,-1.778112721,-0.002222244
48,0.06,0.523939856,-2.581475705,-1.736591179,-0.002256293
24,0.01,0.509112853,-2.682212969,-1.98193401,-0.00238204
38,0.03,0.504595398,-2.241336306,-1.635771349,-0.002681061
35,0.05,0.524126053,-2.459702372,-1.790122517,-0.002702908
35,0.05,0.524126053,-2.459702372,-1.790122517,-0.002702908
13,0.6,0.551279966,-3.424641393,-2.039266923,-0.002934399
45,0.03,0.502709773,-2.325730527,-1.759875164,-0.003165116
27,0.05,0.520161417,-2.672557371,-2.02678317,-0.003276481
35,0.04,0.517041372,-2.432892744,-1.799060881,-0.003471256
8,1,0.522720955,-3.101484347,-1.955795024,-0.003595415
39,0.07,0.516422607,-2.620962556,-1.962501318,-0.003595802
33,0.07,0.501832401,-2.516147262,-1.799231051,-0.003618117
17,0.2,0.510262592,-3.314095137,-1.999036357,-0.003653247
16,0.2,0.522099625,-3.124210281,-1.829728968,-0.003750877
19,0.1,0.512902841,-3.070246613,-1.919847928,-0.00379374
35,0.03,0.514711169,-2.434878514,-1.78535366,-0.003957093
14,0.5,0.535190078,-3.353008077,-1.876231056,-0.003978014
35,0.02,0.518468172,-2.396601602,-1.801090203,-0.004209588
46,0.04,0.516247268,-2.350463552,-1.877036926,-0.004524903
26,0.07,0.542936703,-2.76671831,-2.223749835,-0.004812264
51,0.02,0.516297092,-2.408155538,-1.719810865,-0.004843058
44,0.03,0.506407057,-2.413251234,-1.75460238,-0.004843408
24,0.06,0.499254943,-2.673439429,-1.980864747,-0.005103907
23,0.06,0.498653243,-2.866432042,-2.042034587,-0.005236156
35,0.07,0.532719418,-2.851278935,-2.004943537,-0.005613248
40,0.06,0.503435229,-2.392196561,-1.736957059,-0.005973141
3,0.09,0.565923921,-2.686599968,-1.727594378,-0.005998709
28,0.07,0.510619673,-2.468809568,-2.029631573,-0.00604654
20,0.08,0.524418983,-3.058065532,-2.095760731,-0.006252885
46,0.06,0.516686325,-2.392028699,-1.892108665,-0.006381333
44,0.02,0.506549512,-2.397682051,-1.787394284,-0.006647433
24,0.05,0.504505255,-2.724925048,-2.034187086,-0.006735508
14,0.7,0.520044875,-3.385984229,-2.039263009,-0.006752171
14,0.9,0.540670436,-3.318072585,-2.226749309,-0.006849224
27,0.06,0.525620053,-2.729371857,-2.15289007,-0.007124963
46,0.05,0.511652769,-2.373129346,-1.935781601,-0.007219697
45,0.04,0.504147017,-2.387838282,-1.832508512,-0.007341409
13,1,0.538414114,-3.342545052,-2.305228483,-0.007357139
41,0.05,0.501241852,-2.400056467,-1.786431214,-0.007387319
13,0.9,0.528242498,-3.287943877,-2.280037121,-0.007669304
36,0.03,0.525409502,-2.706946285,-1.925390013,-0.007789163
17,0.8,0.537620169,-4.244675464,-2.411609885,-0.008230995
29,0.08,0.517425293,-3.1623469,-2.209277305,-0.00850483
47,0.01,0.498732764,-2.21323863,-1.713288639,-0.008774955
38,0.07,0.500738149,-2.501946187,-1.903693706,-0.009079872
58,0.01,0.500615431,-2.34143385,-1.872109562,-0.009479258
22,0.09,0.530439107,-3.728896337,-2.241333426,-0.00951593
58,0.02,0.499279427,-2.35402001,-1.844306237,-0.009690143
34,0.08,0.530577204,-3.261279793,-2.217929096,-0.009712702
17,0.6,0.532139382,-4.113818613,-2.329305148,-0.009779903
58,0.04,0.505997274,-2.337654765,-1.83571153,-0.010043217
44,0.06,0.506814801,-2.523953222,-1.913342824,-0.01005594
50,0.001,0.501839408,-2.443045952,-1.80236188,-0.010426432
51,0.01,0.515850612,-2.488035494,-1.895751254,-0.010428234
52,0.03,0.501400534,-2.4089657,-1.821188247,-0.010545396
52,0.02,0.497392705,-2.432709942,-1.776929388,-0.010634776
36,0.05,0.519289487,-2.657193258,-1.911426928,-0.010868106
32,0.08,0.520249834,-3.138604714,-2.180475239,-0.011094691
14,0.2,0.505492493,-3.106355117,-1.95988978,-0.011242377
58,0.005,0.506509931,-2.327785414,-1.90643352,-0.011344032
25,0.08,0.511975428,-3.03798407,-2.208208778,-0.011683064
36,0.04,0.524404415,-2.673258455,-1.983249783,-0.01173978
24,0.07,0.495742445,-2.80357823,-2.156070999,-0.011840018
44,0.05,0.507080498,-2.496016784,-1.929506249,-0.012116652
51,0.03,0.507707048,-2.436072721,-1.889627166,-0.012208401
32,0.09,0.524360285,-3.52364289,-2.276197853,-0.012233451
23,0.07,0.502331519,-3.045373743,-2.264995023,-0.012438032
48,0.07,0.518671502,-2.980025832,-2.094831295,-0.012463053
51,0.005,0.510896636,-2.514866846,-1.957744944,-0.012519909
58,0.03,0.506231111,-2.37466956,-1.906278292,-0.012576006
44,0.04,0.502055498,-2.419666157,-1.9136897,-0.012740488
19,0.09,0.50915347,-3.197567675,-2.155473306,-0.012860201
47,0.02,0.497433472,-2.314142078,-1.846996322,-0.012882491
58,0.05,0.501975788,-2.341051172,-1.880991068,-0.012922655
18,0.4,0.510130473,-3.555955947,-2.210968416,-0.01331335
20,0.1,0.54142476,-3.5817646,-2.303434109,-0.013364885
20,0.1,0.54142476,-3.5817646,-2.303434109,-0.013364885
17,0.7,0.529666113,-4.246276042,-2.437079922,-0.013378837
50,0.005,0.503135122,-2.489166647,-1.903822306,-0.013532117
50,0.005,0.503135122,-2.489166647,-1.903822306,-0.013532117
20,0.09,0.536481897,-3.334128987,-2.28928431,-0.013643162
41,0.07,0.508530279,-2.658587568,-2.028934792,-0.013767372
27,0.07,0.519895416,-2.791249128,-2.365347536,-0.013787467
57,0.005,0.508589106,-2.598591348,-1.905924038,-0.013863285
19,0.08,0.496906174,-2.976144529,-2.109637381,-0.013886558
18,0.2,0.516499772,-3.410186035,-2.096602864,-0.014682513
41,0.06,0.50519224,-2.379681253,-1.951119729,-0.014731486
57,0.03,0.506451361,-2.637380576,-1.998889187,-0.014778182
22,0.1,0.510348151,-3.593099842,-2.380044995,-0.014797697
16,1,0.537537699,-4.571342363,-2.52471011,-0.014939734
55,0.02,0.503070761,-2.468476567,-1.967541822,-0.014954164
52,0.04,0.498631726,-2.472711008,-1.9051212,-0.015048902
57,0.04,0.512567157,-2.625452033,-1.966727006,-0.015208982
50,0.03,0.506269665,-2.600147381,-1.977745339,-0.015680026
30,0.08,0.51597884,-3.219910319,-2.348410231,-0.015825618
40,0.07,0.50310515,-2.762834645,-2.083826194,-0.016200635
36,0.06,0.526016408,-2.731993562,-2.071599329,-0.016253107
50,0.01,0.502473528,-2.510478191,-1.951516567,-0.016257032
50,0.01,0.502473528,-2.510478191,-1.951516567,-0.016257032
42,0.005,0.474318678,-2.288378685,-1.943550228,-0.016361723
57,0.01,0.504059326,-2.599792763,-1.978571975,-0.016376008
50,0.04,0.506228029,-2.653604294,-2.036354996,-0.016659543
55,0.05,0.497882261,-2.483917965,-1.991609805,-0.016873779
55,0.05,0.497882261,-2.483917965,-1.991609805,-0.016873779
50,0.05,0.5033505,-2.681675494,-2.025989319,-0.01716051
50,0.05,0.5033505,-2.681675494,-2.025989319,-0.01716051
55,0.03,0.501803268,-2.477627395,-2.088331084,-0.017424637
26,0.08,0.534867473,-3.15984209,-2.598920743,-0.017714855
18,0.3,0.502210169,-3.36271746,-2.270704586,-0.017773441
45,0.06,0.512137519,-2.623384033,-2.199009027,-0.017967446
22,0.08,0.514688224,-3.46148082,-2.418071847,-0.018023971
37,0.08,0.508740759,-3.26960198,-2.359084585,-0.018171977
51,0.05,0.499985933,-2.501809274,-2.015292529,-0.018218006
57,0.02,0.501580241,-2.639891125,-2.037804741,-0.018238115
19,0.4,0.519261506,-3.514138948,-2.403944061,-0.018262716
42,0.01,0.47115186,-2.22997029,-1.93485831,-0.018552842
60,0.001,0.4926794,-2.421065115,-1.916403492,-0.01858563
50,0.02,0.496795667,-2.567940052,-1.988908283,-0.018694929
57,0.05,0.503736212,-2.578453318,-2.028127845,-0.018707197
28,0.08,0.50640697,-3.105203597,-2.414942462,-0.018723721
50,0.06,0.508141986,-2.78573897,-2.102463903,-0.018819349
18,0.5,0.498807528,-3.776542201,-2.332152186,-0.019053398
17,0.9,0.543170661,-4.803974977,-2.639194957,-0.019153421
44,0.07,0.511500395,-2.942625786,-2.265600134,-0.019265952
51,0.04,0.50204318,-2.464879586,-2.034169698,-0.01936912
59,0.005,0.491045646,-2.663147126,-2.089526439,-0.019724656
55,0.001,0.498248183,-2.536442628,-2.050167548,-0.019757749
55,0.01,0.499450264,-2.496845172,-2.057137344,-0.020064108
55,0.01,0.499450264,-2.496845172,-2.057137344,-0.020064108
47,0.03,0.484756557,-2.37109774,-1.993739469,-0.020193741
36,0.07,0.514001553,-2.843895036,-2.180255633,-0.020230517
42,0.03,0.473311256,-2.334343979,-2.04999454,-0.020390766
42,0.04,0.474060811,-2.437797184,-2.07656221,-0.020614913
52,0.05,0.491337039,-2.515290516,-2.040321857,-0.020811522
56,0.02,0.490865429,-2.407475025,-1.981059092,-0.02087691
23,0.08,0.502332694,-3.286532849,-2.452424991,-0.021006328
53,0.005,0.48403601,-2.662603431,-2.00093153,-0.021128218
55,0.005,0.497204347,-2.521474423,-2.106432931,-0.021553298
55,0.005,0.497204347,-2.521474423,-2.106432931,-0.021553298
53,0.01,0.484800683,-2.699622903,-2.049000157,-0.021791251
33,0.08,0.511997834,-3.461428604,-2.428348701,-0.021873162
20,0.3,0.525087283,-4.088608598,-2.556835236,-0.02194804
59,0.01,0.486741523,-2.654016117,-2.127868811,-0.022078025
59,0.02,0.485524071,-2.664022271,-2.126203295,-0.022397631
56,0.01,0.481070636,-2.361325889,-1.983106871,-0.022524306
47,0.04,0.481789388,-2.365151417,-2.034092971,-0.022545941
60,0.01,0.486965948,-2.505906132,-2.021089865,-0.022675048
60,0.01,0.486965948,-2.505906132,-2.021089865,-0.022675048
42,0.02,0.4714231,-2.353316151,-2.103048944,-0.022948744
57,0.06,0.50198398,-2.716881586,-2.163313927,-0.022970447
56,0.005,0.479654621,-2.336547395,-1.990261508,-0.023006192
52,0.06,0.49834296,-2.644334657,-2.149082917,-0.023064163
55,0.04,0.495346451,-2.437749533,-2.178436141,-0.023196361
55,0.06,0.504243246,-2.691342619,-2.221045528,-0.023415999
63,0.005,0.492089655,-2.600409433,-2.045255378,-0.023545378
42,0.05,0.47633458,-2.458418287,-2.176753821,-0.023545518
59,0.03,0.490447551,-2.642172159,-2.156702518,-0.023725558
56,0.03,0.486356873,-2.354370231,-2.02365198,-0.023860532
51,0.06,0.503561675,-2.734115363,-2.214927211,-0.023900407
58,0.06,0.498143098,-2.633076524,-2.223505236,-0.024143211
20,0.2,0.524727454,-4.11362204,-2.55230215,-0.024499132
46,0.07,0.501204831,-2.841942759,-2.399584017,-0.024657216
34,0.09,0.521837168,-3.864826579,-2.559360115,-0.02473317
31,0.08,0.50704226,-3.508245128,-2.586710313,-0.025103615
60,0.02,0.48334001,-2.48385574,-2.006161011,-0.025168098
21,0.3,0.506838252,-4.184401659,-2.616109378,-0.025173635
19,0.5,0.520335239,-3.896529261,-2.602768431,-0.025401856
22,0.2,0.511399303,-4.08150844,-2.650730825,-0.025447652
32,0.1,0.511083893,-4.04518568,-2.54669502,-0.025557896
59,0.04,0.486147968,-2.700542955,-2.174273631,-0.025563082
17,1,0.542104354,-5.104375868,-2.828149501,-0.025601684
24,0.3,0.524067343,-4.159918846,-2.722151858,-0.025782045
63,0.02,0.495728978,-2.679907303,-2.167701106,-0.026030682
21,0.08,0.500562973,-3.241473349,-2.54436248,-0.026096215
47,0.05,0.479330493,-2.395806192,-2.158584507,-0.026300967
60,0.005,0.491334371,-2.50566954,-2.127607323,-0.026350797
60,0.005,0.491334371,-2.50566954,-2.127607323,-0.026350797
60,0.04,0.49485489,-2.46348678,-2.055356166,-0.026367999
60,0.03,0.487828658,-2.503559786,-2.055472676,-0.026380385
21,0.4,0.506382175,-4.395642974,-2.719455015,-0.026457698
61,0.005,0.473077711,-2.405018545,-2.111087856,-0.026467473
53,0.02,0.486999853,-2.794654058,-2.225300286,-0.026667496
63,0.03,0.493272661,-2.692197754,-2.19034449,-0.026718657
60,0.05,0.494543451,-2.536776081,-2.089691486,-0.026843557
60,0.05,0.494543451,-2.536776081,-2.089691486,-0.026843557
29,0.09,0.521430421,-3.987644285,-2.702386747,-0.026989802
39,0.08,0.510279862,-3.482521686,-2.66360812,-0.027299043
63,0.01,0.48936902,-2.618279074,-2.180609735,-0.02743415
59,0.05,0.482787483,-2.624684867,-2.197924539,-0.027796588
35,0.08,0.515804365,-3.608908603,-2.671677646,-0.027977186
45,0.07,0.509035335,-3.003201852,-2.520801655,-0.028007456
24,0.08,0.490333371,-3.200452448,-2.653118837,-0.028016703
62,0.06,0.493349988,-2.955492429,-2.321636171,-0.02825314
26,0.3,0.50613427,-4.587894026,-2.854548093,-0.028350212
53,0.03,0.481395284,-2.78304783,-2.20994226,-0.028359201
18,0.6,0.503271065,-4.26326732,-2.704867331,-0.028484363
19,0.3,0.497080512,-3.278134931,-2.489463127,-0.029049872
62,0.04,0.487951894,-2.785360282,-2.28074242,-0.029280528
24,0.2,0.506049384,-3.936818167,-2.78065562,-0.029692598
27,0.08,0.501502651,-3.314436077,-2.772073696,-0.030009636
34,0.1,0.521022463,-4.064506648,-2.710933129,-0.030076484
62,0.05,0.485166426,-2.864983763,-2.352774458,-0.030093218
19,0.6,0.532955627,-4.272506478,-2.769529037,-0.030311485
54,0.01,0.466876279,-2.635809788,-2.150959063,-0.030370655
54,0.005,0.468756758,-2.535924921,-2.151520255,-0.030396126
54,0.02,0.471383416,-2.626773606,-2.204558043,-0.03051543
54,0.03,0.469417337,-2.6364581,-2.19351093,-0.030747801
49,0.005,0.474265327,-2.459887239,-2.21091275,-0.030763112
61,0.01,0.474330024,-2.464500755,-2.225006113,-0.031005651
23,0.09,0.494521813,-3.568195821,-2.723009934,-0.031145112
62,0.01,0.489789697,-2.823148574,-2.387305097,-0.031245016
23,0.6,0.512407662,-4.790491702,-3.021743599,-0.031249342
26,0.4,0.503025185,-4.877071646,-3.003275101,-0.031284653
49,0.03,0.473081557,-2.635884791,-2.293527641,-0.031363114
53,0.04,0.478120229,-2.806963646,-2.242611759,-0.031529131
65,0.01,0.478546733,-2.616488218,-2.257827909,-0.031639694
65,0.01,0.478546733,-2.616488218,-2.257827909,-0.031639694
62,0.005,0.487862507,-2.786117817,-2.368734204,-0.03170375
53,0.05,0.47783441,-2.860929317,-2.223327488,-0.031716729
30,0.09,0.50268241,-3.648575406,-2.66699003,-0.031920373
52,0.07,0.481739515,-2.980547382,-2.37133827,-0.032223509
75,0.03,0.474110735,-2.658731345,-2.193099475,-0.032486267
56,0.04,0.480738207,-2.42698809,-2.210951149,-0.032507832
26,0.09,0.535395474,-3.929534113,-2.976814002,-0.032852853
23,0.7,0.512489919,-4.857979219,-3.086138064,-0.033137611
62,0.03,0.483084135,-2.760598841,-2.360164526,-0.033218977
55,0.07,0.516354433,-3.243251603,-2.651387297,-0.033274318
49,0.01,0.477351751,-2.539458203,-2.299777112,-0.033278088
29,0.3,0.541275025,-4.944844795,-2.929633358,-0.033302305
63,0.04,0.487144464,-2.709194174,-2.316520725,-0.033577981
43,0.08,0.511839136,-3.637145651,-2.793120597,-0.033649896
61,0.02,0.479712145,-2.474214985,-2.27097426,-0.03367482
58,0.07,0.505510147,-3.068916872,-2.590263267,-0.033741224
63,0.05,0.487508426,-2.748735727,-2.303436003,-0.033844335
21,0.6,0.513641418,-4.905312705,-2.988408974,-0.0338707
60,0.06,0.495318194,-2.779280377,-2.290978577,-0.03397126
66,0.04,0.471114703,-2.48915173,-2.21952292,-0.033993402
19,0.7,0.529151523,-4.48486972,-3.014004167,-0.034097556
49,0.02,0.473260259,-2.602449002,-2.31953259,-0.034157172
84,0.01,0.470535498,-2.717927944,-2.213697864,-0.034365792
70,0.005,0.473829743,-2.571927561,-2.276755059,-0.034444799
70,0.005,0.473829743,-2.571927561,-2.276755059,-0.034444799
70,0.04,0.470970851,-2.480712599,-2.211809659,-0.034482038
29,0.5,0.517707258,-4.896539221,-3.106699476,-0.034563684
47,0.06,0.476599339,-2.610190383,-2.394375117,-0.034579645
42,0.06,0.468816606,-2.645405049,-2.437603964,-0.034607118
41,0.08,0.494320835,-3.432894531,-2.760433185,-0.034717719
49,0.05,0.478240033,-2.775909077,-2.389804531,-0.034893578
21,0.5,0.518975203,-4.701577867,-2.956623521,-0.034934298
70,0.03,0.470021338,-2.580662578,-2.241197471,-0.034997179
62,0.02,0.482486873,-2.801350549,-2.442516679,-0.03502426
33,0.09,0.50898624,-3.982254052,-2.797615344,-0.035097453
26,0.2,0.524404966,-4.478324386,-2.947903118,-0.035230189
70,0.02,0.469540755,-2.582111901,-2.235018796,-0.035295765
61,0.03,0.473351345,-2.542793193,-2.304435767,-0.035319078
51,0.07,0.496971342,-3.015148285,-2.598852354,-0.035350392
20,0.4,0.518325771,-3.941060883,-2.882974691,-0.035367794
59,0.06,0.484393756,-2.799407121,-2.395882186,-0.035391306
21,0.09,0.48648678,-3.511828051,-2.784385146,-0.035462385
64,0.005,0.483853501,-2.665401428,-2.287273042,-0.035493539
75,0.01,0.469546633,-2.704828249,-2.283946341,-0.035715419
75,0.01,0.469546633,-2.704828249,-2.283946341,-0.035715419
28,0.1,0.533293947,-4.200601716,-3.031708744,-0.035790085
23,0.8,0.504459932,-5.122352234,-3.200261955,-0.035854788
57,0.07,0.496721249,-3.131176747,-2.632270498,-0.036107293
64,0.03,0.480237942,-2.741375253,-2.319520556,-0.036141435
67,0.01,0.47676152,-2.671237243,-2.320044498,-0.036356408
70,0.01,0.468011289,-2.565234359,-2.260736434,-0.036379195
70,0.01,0.468011289,-2.565234359,-2.260736434,-0.036379195
21,0.7,0.49915542,-4.876025865,-3.106538657,-0.036420196
67,0.005,0.481648108,-2.675477695,-2.361712889,-0.036472556
75,0.001,0.47265629,-2.599356127,-2.276235354,-0.036507525
50,0.07,0.50740676,-3.430328447,-2.678592858,-0.036584616
29,0.1,0.516791507,-4.522844429,-2.901867031,-0.036703625
53,0.06,0.477422808,-2.996981255,-2.383366862,-0.03681638
37,0.09,0.496940268,-3.830243622,-2.798119299,-0.036839931
75,0.02,0.469592857,-2.74048064,-2.296863356,-0.036987513
29,0.6,0.510935312,-5.385479707,-3.251243906,-0.037105259
